timestamp,frame,right_hip_angle,right_knee_angle,right_ankle_angle,left_hip_angle,left_knee_angle,left_ankle_angle
2025-10-06 19:15:42.159,911,143.85240471906607,90.87182500507699,131.1859251522348,170.27391595433417,179.37120081488357,171.96428919490984
2025-10-06 19:15:42.223,912,156.08914432652546,120.75439407334994,147.31944522826865,169.70957026145908,178.2500267910655,172.53943377053938
2025-10-06 19:15:42.287,913,161.37598199678533,143.89128682277737,162.89727097618555,170.20805432263305,179.79488281064047,174.49452199944295
2025-10-06 19:15:42.359,914,161.55981962894057,148.55596767364992,167.38067763202037,170.31504386016604,179.7297374611287,174.55966782640024
2025-10-06 19:15:42.426,915,167.2169623200733,179.128004834589,169.75591247836476,171.53693278025528,179.9665604371934,175.34664824956891
2025-10-06 19:15:42.497,916,167.83925996465817,175.12512062937842,168.2614287231558,170.47745361112635,176.99193969237461,174.74619710610006
2025-10-06 19:15:42.567,917,169.2275090683834,173.23986324309547,167.7995312026171,170.8593137457376,176.99193969237461,174.74619710610006
2025-10-06 19:15:42.635,918,168.73566914021922,172.47340684579956,168.19756571209584,171.78960064321168,178.9051379660481,179.34145567659652
2025-10-06 19:15:42.701,919,172.70798836003232,171.44416439964553,169.38034462998752,169.98729535468306,179.9184257760163,179.33379888397928
2025-10-06 19:15:42.767,920,172.12496203782075,171.1445608247353,168.15792379840096,171.543650775766,179.47735352016676,179.34145567659652
2025-10-06 19:15:42.836,921,172.1184478059617,175.31028508985736,172.3493489184501,171.59323007299983,172.31202601555862,169.95065133127983
2025-10-06 19:15:42.902,922,171.63759016989027,173.6207517620892,168.85711005517504,177.82657357653702,166.19760013188997,161.3330856823544
2025-10-06 19:15:42.967,923,174.0470581455149,173.54339487859838,169.7651971498321,178.77203975262327,164.11627626924388,157.91282835884954
2025-10-06 19:15:43.030,924,174.69766719086277,174.67688294056134,170.78897336492173,178.87924098413964,163.42212318817684,157.01128316024403
2025-10-06 19:15:43.095,925,176.17334454994844,171.14099892900586,168.38851350128056,176.00575029512765,168.87024229444532,160.55996512679934
2025-10-06 19:15:43.160,926,176.55302532666846,166.02706672993938,163.3007557137403,174.0096483475459,173.40218676105982,163.83550079271245
2025-10-06 19:15:43.223,927,179.3260401708779,169.01039820587516,166.47683929094472,177.51028066307146,159.6629216637207,151.279673177007
2025-10-06 19:15:43.285,928,176.38894231504202,167.1018360361081,166.1389723784238,179.47941557712826,168.30815871406415,162.03086021442545
2025-10-06 19:15:43.349,929,175.55104985234854,166.91859775971974,165.96375647356294,179.09038266122886,173.860768063711,168.2614287231558
2025-10-06 19:15:43.412,930,173.16300689960542,168.11784965734043,169.0888715453916,177.8886864176215,171.28369840367156,166.8424571979945
2025-10-06 19:15:43.474,931,170.23221697563832,164.66476137796798,168.17851159708098,177.8878676090393,171.48998917087485,167.00538314605183
2025-10-06 19:15:43.537,932,169.2728640636886,164.9805664130506,169.06618314806104,176.4653651963625,169.0183195317913,165.61860535340904
2025-10-06 19:15:43.598,933,170.4033827504676,165.9708187273323,169.5792875327671,176.87915651957175,170.48101224834315,166.47683929094472
2025-10-06 19:15:43.666,934,171.27525915990947,167.7643016905858,170.8583596956636,177.31156416253216,170.52132488120967,166.47683929094472
2025-10-06 19:15:43.731,935,173.05292025232015,168.8779518871996,170.96051711581038,177.4800807918492,170.10801077386435,166.63978149655637
2025-10-06 19:15:43.796,936,175.65164974403552,174.03309048110893,173.5169261932439,178.98924049487775,172.90745111521036,168.2875276229092
2025-10-06 19:15:43.862,937,176.16773019935988,175.19275231067496,174.16050756181937,179.1644198226909,174.1534886600378,168.95905974938216
2025-10-06 19:15:43.930,938,177.60297138280833,176.86939071398643,174.80557094961398,179.1644198226909,174.1534886600378,168.95905974938216
2025-10-06 19:15:43.993,939,178.6332096476553,179.1935639013901,176.0995060670746,179.44217767487538,175.4600193382345,169.6336773214021
2025-10-06 19:15:44.056,940,178.70937623604755,179.6070142966168,176.78451577942937,179.9755954301459,176.83012471665586,170.42577203419714
2025-10-06 19:15:44.120,941,177.82636083496914,179.84211033651025,176.74805417082206,179.62478416516495,176.71556604431152,170.31121335894957
2025-10-06 19:15:44.184,942,177.83567823077988,179.77724131486502,176.71075709270258,178.46757080534442,174.8808162202052,169.6336773214021
2025-10-06 19:15:44.246,943,178.41403981525295,179.05453155091828,177.33699894776328,179.54579557556372,176.19720116639803,170.31121335894957
2025-10-06 19:15:44.307,944,178.5307399163266,177.9231105082003,177.95459112938423,179.1530662320558,176.19720116639803,170.31121335894957
2025-10-06 19:15:44.370,945,178.25350106306624,177.22071165083904,178.61964535376393,179.20227207661844,177.08857698711833,171.20258920289857
2025-10-06 19:15:44.431,946,179.35467784482475,176.5884200173155,179.32596195618015,177.67863251654776,179.06319713408809,173.8844963071152
2025-10-06 19:15:44.494,947,178.2757577617989,178.3084875096141,178.65211214700236,,,
